"Id","Path","Slice Name","Alias(s)","Label","Min","Max","Must Support?","Is Modifier?","Is Summary?","Type(s)","Short","Definition","Comments","Requirements","Default Value","Meaning When Missing","Fixed Value","Pattern","Example","Minimum Value","Maximum Value","Maximum Length","Binding Strength","Binding Description","Binding Value Set","Code","Slicing Discriminator","Slicing Description","Slicing Ordered","Slicing Rules","Base Path","Base Min","Base Max","Condition(s)","Constraint(s)"
"EMSProtocol.findings.breathing.respiratoryFunction","EMSProtocol.findings.breathing.respiratoryFunction","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Zustand der Atmung","Zustand der Atmung","","","","","","","","","",,"extensible","IVR VS (SCT & IVR)","http://fhir.ch/ig/ch-ems/ValueSet/IVR-VS-respirationObservation","",,,,"EMSProtocol.findings.breathing.respiratoryFunction",0,1,"",""
"EMSProtocol.findings.circulation","EMSProtocol.findings.circulation","","","",0,1,"","","","BackboneElement {[]} {[]}
","C: Kreislauf","C: Kreislauf","","","","","","","","","",,,,,"",,,,"EMSProtocol.findings.circulation",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"EMSProtocol.findings.circulation.id","EMSProtocol.findings.circulation.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"EMSProtocol.findings.circulation.extension","EMSProtocol.findings.circulation.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"EMSProtocol.findings.circulation.modifierExtension","EMSProtocol.findings.circulation.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"EMSProtocol.findings.circulation.cardiacArrest","EMSProtocol.findings.circulation.cardiacArrest","","","",0,1,"","","","boolean {[]} {[]}
","Herz-Kreislauf Stillstand","Herz-Kreislauf Stillstand","","","","","","","","","",,,,,"",,,,"EMSProtocol.findings.circulation.cardiacArrest",0,1,"",""
"EMSProtocol.findings.circulation.heartRate","EMSProtocol.findings.circulation.heartRate","","","",0,1,"","","","BackboneElement {[]} {[]}
","Herzfrequenz","Herzfrequenz","","","","","","","","","",,,,,"",,,,"EMSProtocol.findings.circulation.heartRate",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"EMSProtocol.findings.circulation.heartRate.id","EMSProtocol.findings.circulation.heartRate.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"EMSProtocol.findings.circulation.heartRate.extension","EMSProtocol.findings.circulation.heartRate.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"EMSProtocol.findings.circulation.heartRate.modifierExtension","EMSProtocol.findings.circulation.heartRate.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"EMSProtocol.findings.circulation.heartRate.rate","EMSProtocol.findings.circulation.heartRate.rate","","","",0,1,"","","","Quantity {[]} {[]}
","Anzahl Herzschläge pro Minute","Anzahl Herzschläge pro Minute","","","","","","","","","",,,,,"",,,,"EMSProtocol.findings.circulation.heartRate.rate",0,1,"",""
"EMSProtocol.findings.circulation.heartRate.arrhythmia","EMSProtocol.findings.circulation.heartRate.arrhythmia","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Arrhythmie","Arrhythmie","","","","","","","","","",,"extensible","IVR VS (SCT)","http://fhir.ch/ig/ch-ems/ValueSet/IVR-VS-pulesResult","",,,,"EMSProtocol.findings.circulation.heartRate.arrhythmia",0,1,"",""
"EMSProtocol.findings.circulation.heartRate.intensity","EMSProtocol.findings.circulation.heartRate.intensity","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Intensität","Intensität","","","","","","","","","",,"extensible","IVR VS (SCT & IVR)","http://fhir.ch/ig/ch-ems/ValueSet/IVR-VS-intensity","",,,,"EMSProtocol.findings.circulation.heartRate.intensity",0,1,"",""
"EMSProtocol.findings.circulation.heartRate.measurementMethod","EMSProtocol.findings.circulation.heartRate.measurementMethod","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Messmethode","Messmethode","","","","","","","","","",,"extensible","IVR VS (SCT & IVR)","http://fhir.ch/ig/ch-ems/ValueSet/IVR-VS-pulseMethod","",,,,"EMSProtocol.findings.circulation.heartRate.measurementMethod",0,1,"",""
"EMSProtocol.findings.circulation.bloodPressure","EMSProtocol.findings.circulation.bloodPressure","","","",0,1,"","","","BackboneElement {[]} {[]}
","Blutdruck","Blutdruck","","","","","","","","","",,,,,"",,,,"EMSProtocol.findings.circulation.bloodPressure",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"EMSProtocol.findings.circulation.bloodPressure.id","EMSProtocol.findings.circulation.bloodPressure.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"EMSProtocol.findings.circulation.bloodPressure.extension","EMSProtocol.findings.circulation.bloodPressure.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"EMSProtocol.findings.circulation.bloodPressure.modifierExtension","EMSProtocol.findings.circulation.bloodPressure.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"EMSProtocol.findings.circulation.bloodPressure.systolic","EMSProtocol.findings.circulation.bloodPressure.systolic","","","",0,1,"","","","Quantity {[]} {[]}
","Systolischer Blutdruck","Systolischer Blutdruck","","","","","","","","","",,,,,"",,,,"EMSProtocol.findings.circulation.bloodPressure.systolic",0,1,"",""
"EMSProtocol.findings.circulation.bloodPressure.diastolic","EMSProtocol.findings.circulation.bloodPressure.diastolic","","","",0,1,"","","","Quantity {[]} {[]}
","Diastolischer Blutdruck","Diastolischer Blutdruck","","","","","","","","","",,,,,"",,,,"EMSProtocol.findings.circulation.bloodPressure.diastolic",0,1,"",""
"EMSProtocol.findings.circulation.bloodPressure.measurementMethod","EMSProtocol.findings.circulation.bloodPressure.measurementMethod","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Messmethode","Messmethode","","","","","","","","","",,"extensible","IVR VS (SCT)","http://fhir.ch/ig/ch-ems/ValueSet/IVR-VS-pressureMethod","",,,,"EMSProtocol.findings.circulation.bloodPressure.measurementMethod",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"EMSProtocol.findings.circulation.bloodPressure.measurementMethod.id","EMSProtocol.findings.circulation.bloodPressure.measurementMethod.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"EMSProtocol.findings.circulation.bloodPressure.measurementMethod.extension","EMSProtocol.findings.circulation.bloodPressure.measurementMethod.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"EMSProtocol.findings.circulation.bloodPressure.measurementMethod.coding","EMSProtocol.findings.circulation.bloodPressure.measurementMethod.coding","","","",0,*,"","","Y","Coding {[]} {[]}
","Code defined by a terminology system","A reference to a code defined by a terminology system.","Codes may be defined very casually in enumerations, or code lists, up to very formal definitions such as SNOMED CT - see the HL7 v3 Core Principles for more information.  Ordering of codings is undefined and SHALL NOT be used to infer meaning. Generally, at most only one of the coding values will be labeled as UserSelected = true.","Allows for alternative encodings within a code system, and translations to other code systems.","","","","","","","",,,,,"",,,,"CodeableConcept.coding",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"EMSProtocol.findings.circulation.bloodPressure.measurementMethod.text","EMSProtocol.findings.circulation.bloodPressure.measurementMethod.text","","","",0,1,"","","Y","string {[]} {[]}
","Plain text representation of the concept","A human language representation of the concept as seen/selected/uttered by the user who entered the data and/or which represents the intended meaning of the user.","Very often the text is the same as a displayName of one of the codings.","The codes from the terminologies do not always capture the correct meaning with all the nuances of the human using them, or sometimes there is no appropriate code at all. In these cases, the text is used to capture the full meaning of the source.","","","","","","","",,,,,"",,,,"CodeableConcept.text",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"EMSProtocol.findings.circulation.bloodPressure.measurementMethod.bodySite","EMSProtocol.findings.circulation.bloodPressure.measurementMethod.bodySite","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Körperstelle","Körperstelle","","","","","","","","","",,"example","HL7 VS (SCT)","http://hl7.org/fhir/ValueSet/body-site","",,,,"EMSProtocol.findings.circulation.bloodPressure.measurementMethod.bodySite",0,1,"",""
"EMSProtocol.findings.disability","EMSProtocol.findings.disability","","","",0,1,"","","","BackboneElement {[]} {[]}
","D: Defizit, neurologisches","D: Defizit, neurologisches","","","","","","","","","",,,,,"",,,,"EMSProtocol.findings.disability",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"EMSProtocol.findings.disability.id","EMSProtocol.findings.disability.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"EMSProtocol.findings.disability.extension","EMSProtocol.findings.disability.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"EMSProtocol.findings.disability.modifierExtension","EMSProtocol.findings.disability.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"EMSProtocol.findings.disability.gcs","EMSProtocol.findings.disability.gcs","","","",0,1,"","","","BackboneElement {[]} {[]}
","Glasgow Coma Scale (GCS)","Glasgow Coma Scale (GCS)","","","","","","","","","",,,,,"",,,,"EMSProtocol.findings.disability.gcs",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"EMSProtocol.findings.disability.gcs.id","EMSProtocol.findings.disability.gcs.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"EMSProtocol.findings.disability.gcs.extension","EMSProtocol.findings.disability.gcs.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"EMSProtocol.findings.disability.gcs.modifierExtension","EMSProtocol.findings.disability.gcs.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"EMSProtocol.findings.disability.gcs.total","EMSProtocol.findings.disability.gcs.total","","","",0,1,"","","","integer {[]} {[]}
","Gesamtscore","Gesamtscore","","","","","","","","","",,,,,"",,,,"EMSProtocol.findings.disability.gcs.total",0,1,"",""
"EMSProtocol.findings.disability.gcs.eyeOpening","EMSProtocol.findings.disability.gcs.eyeOpening","","","",0,1,"","","","BackboneElement {[]} {[]}
","Augenöffnung","Augenöffnung","","","","","","","","","",,,,,"",,,,"EMSProtocol.findings.disability.gcs.eyeOpening",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"EMSProtocol.findings.disability.gcs.eyeOpening.id","EMSProtocol.findings.disability.gcs.eyeOpening.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"EMSProtocol.findings.disability.gcs.eyeOpening.extension","EMSProtocol.findings.disability.gcs.eyeOpening.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"EMSProtocol.findings.disability.gcs.eyeOpening.modifierExtension","EMSProtocol.findings.disability.gcs.eyeOpening.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"EMSProtocol.findings.disability.gcs.eyeOpening.score","EMSProtocol.findings.disability.gcs.eyeOpening.score","","","",0,1,"","","","integer {[]} {[]}
","Score","Score","","","","","","","","","",,,,,"",,,,"EMSProtocol.findings.disability.gcs.eyeOpening.score",0,1,"",""
"EMSProtocol.findings.disability.gcs.eyeOpening.description","EMSProtocol.findings.disability.gcs.eyeOpening.description","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Beschreibung","Beschreibung","","","","","","","","","",,"extensible","IVR VS (SCT & IVR)","http://fhir.ch/ig/ch-ems/ValueSet/IVR-VS-gcs-augenoeffnung","",,,,"EMSProtocol.findings.disability.gcs.eyeOpening.description",0,1,"",""
"EMSProtocol.findings.disability.gcs.verbalResponse","EMSProtocol.findings.disability.gcs.verbalResponse","","","",0,1,"","","","BackboneElement {[]} {[]}
","verbale Kommunikation","verbale Kommunikation","","","","","","","","","",,,,,"",,,,"EMSProtocol.findings.disability.gcs.verbalResponse",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"EMSProtocol.findings.disability.gcs.verbalResponse.id","EMSProtocol.findings.disability.gcs.verbalResponse.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"EMSProtocol.findings.disability.gcs.verbalResponse.extension","EMSProtocol.findings.disability.gcs.verbalResponse.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"EMSProtocol.findings.disability.gcs.verbalResponse.modifierExtension","EMSProtocol.findings.disability.gcs.verbalResponse.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"EMSProtocol.findings.disability.gcs.verbalResponse.score","EMSProtocol.findings.disability.gcs.verbalResponse.score","","","",0,1,"","","","integer {[]} {[]}
","Score","Score","","","","","","","","","",,,,,"",,,,"EMSProtocol.findings.disability.gcs.verbalResponse.score",0,1,"",""
"EMSProtocol.findings.disability.gcs.verbalResponse.description","EMSProtocol.findings.disability.gcs.verbalResponse.description","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Beschreibung","Beschreibung","","","","","","","","","",,"extensible","IVR VS (SCT & IVR)","http://fhir.ch/ig/ch-ems/ValueSet/IVR-VS-gcsVerbal","",,,,"EMSProtocol.findings.disability.gcs.verbalResponse.description",0,1,"",""
"EMSProtocol.findings.disability.gcs.motorResponse","EMSProtocol.findings.disability.gcs.motorResponse","","","",0,1,"","","","BackboneElement {[]} {[]}
","motorische Reaktion","motorische Reaktion","","","","","","","","","",,,,,"",,,,"EMSProtocol.findings.disability.gcs.motorResponse",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
