/home/michaela/github/ch-etoc/fsh-generated/resources/Bundle-DocumentEtoc.json: line 156, col 12, Info - This element does not match any known slice defined in the profile http://hl7.org/fhir/uv/sdc/StructureDefinition/sdc-questionnaire-pop-exp|3.0.0 (this may not be a problem, but you should check that it's not intended to match a slice) (INFORMATIONAL)
/home/michaela/github/ch-etoc/fsh-generated/resources/Bundle-DocumentEtoc.json: line 160, col 12, Info - This element does not match any known slice defined in the profile http://hl7.org/fhir/uv/sdc/StructureDefinition/sdc-questionnaire-pop-exp|3.0.0 (this may not be a problem, but you should check that it's not intended to match a slice) (INFORMATIONAL)
/home/michaela/github/ch-etoc/fsh-generated/resources/Bundle-DocumentEtoc.json: line 164, col 12, Info - This element does not match any known slice defined in the profile http://hl7.org/fhir/uv/sdc/StructureDefinition/sdc-questionnaire-pop-exp|3.0.0 (this may not be a problem, but you should check that it's not intended to match a slice) (INFORMATIONAL)
/home/michaela/github/ch-etoc/fsh-generated/resources/Bundle-DocumentEtoc.json: line 168, col 12, Info - This element does not match any known slice defined in the profile http://hl7.org/fhir/uv/sdc/StructureDefinition/sdc-questionnaire-pop-exp|3.0.0 (this may not be a problem, but you should check that it's not intended to match a slice) (INFORMATIONAL)
/home/michaela/github/ch-etoc/fsh-generated/resources/Bundle-DocumentEtoc.json: line 172, col 12, Info - This element does not match any known slice defined in the profile http://hl7.org/fhir/uv/sdc/StructureDefinition/sdc-questionnaire-pop-exp|3.0.0 (this may not be a problem, but you should check that it's not intended to match a slice) (INFORMATIONAL)
/home/michaela/github/ch-etoc/fsh-generated/resources/Bundle-DocumentEtoc.json: line 176, col 12, Info - This element does not match any known slice defined in the profile http://hl7.org/fhir/uv/sdc/StructureDefinition/sdc-questionnaire-pop-exp|3.0.0 (this may not be a problem, but you should check that it's not intended to match a slice) (INFORMATIONAL)
/home/michaela/github/ch-etoc/fsh-generated/resources/Bundle-DocumentEtoc.json: line 180, col 12, Info - This element does not match any known slice defined in the profile http://hl7.org/fhir/uv/sdc/StructureDefinition/sdc-questionnaire-pop-exp|3.0.0 (this may not be a problem, but you should check that it's not intended to match a slice) (INFORMATIONAL)
/home/michaela/github/ch-etoc/fsh-generated/resources/Bundle-DocumentEtoc.json: line 184, col 12, Info - This element does not match any known slice defined in the profile http://hl7.org/fhir/uv/sdc/StructureDefinition/sdc-questionnaire-pop-exp|3.0.0 (this may not be a problem, but you should check that it's not intended to match a slice) (INFORMATIONAL)
/home/michaela/github/ch-etoc/fsh-generated/resources/Bundle-DocumentEtoc.json: line 188, col 12, Info - This element does not match any known slice defined in the profile http://hl7.org/fhir/uv/sdc/StructureDefinition/sdc-questionnaire-pop-exp|3.0.0 (this may not be a problem, but you should check that it's not intended to match a slice) (INFORMATIONAL)
/home/michaela/github/ch-etoc/fsh-generated/resources/Bundle-DocumentEtoc.json: line 192, col 12, Info - This element does not match any known slice defined in the profile http://hl7.org/fhir/uv/sdc/StructureDefinition/sdc-questionnaire-pop-exp|3.0.0 (this may not be a problem, but you should check that it's not intended to match a slice) (INFORMATIONAL)
/home/michaela/github/ch-etoc/fsh-generated/resources/Bundle-DocumentEtoc.json: line 196, col 12, Info - This element does not match any known slice defined in the profile http://hl7.org/fhir/uv/sdc/StructureDefinition/sdc-questionnaire-pop-exp|3.0.0 (this may not be a problem, but you should check that it's not intended to match a slice) (INFORMATIONAL)
/home/michaela/github/ch-etoc/fsh-generated/resources/Bundle-DocumentEtoc.json: line 200, col 12, Info - This element does not match any known slice defined in the profile http://hl7.org/fhir/uv/sdc/StructureDefinition/sdc-questionnaire-pop-exp|3.0.0 (this may not be a problem, but you should check that it's not intended to match a slice) (INFORMATIONAL)
/home/michaela/github/ch-etoc/fsh-generated/resources/Bundle-DocumentEtoc.json: line 204, col 12, Info - This element does not match any known slice defined in the profile http://hl7.org/fhir/uv/sdc/StructureDefinition/sdc-questionnaire-pop-exp|3.0.0 (this may not be a problem, but you should check that it's not intended to match a slice) (INFORMATIONAL)
/home/michaela/github/ch-etoc/fsh-generated/resources/Bundle-DocumentEtoc.json: line 208, col 12, Info - This element does not match any known slice defined in the profile http://hl7.org/fhir/uv/sdc/StructureDefinition/sdc-questionnaire-pop-exp|3.0.0 (this may not be a problem, but you should check that it's not intended to match a slice) (INFORMATIONAL)
/home/michaela/github/ch-etoc/fsh-generated/resources/Bundle-DocumentEtoc.json: line 212, col 12, Info - This element does not match any known slice defined in the profile http://hl7.org/fhir/uv/sdc/StructureDefinition/sdc-questionnaire-pop-exp|3.0.0 (this may not be a problem, but you should check that it's not intended to match a slice) (INFORMATIONAL)
/home/michaela/github/ch-etoc/fsh-generated/resources/Bundle-DocumentEtoc.json: line 216, col 12, Info - This element does not match any known slice defined in the profile http://hl7.org/fhir/uv/sdc/StructureDefinition/sdc-questionnaire-pop-exp|3.0.0 (this may not be a problem, but you should check that it's not intended to match a slice) (INFORMATIONAL)
/home/michaela/github/ch-etoc/fsh-generated/resources/Bundle-DocumentEtoc.json: line 4216, col 8, Warning - Constraint failed: con-3: 'Condition.clinicalStatus SHALL be present if verificationStatus is not entered-in-error and category is problem-list-item' (Best Practice Recommendation) (INVARIANT)
/home/michaela/github/ch-etoc/fsh-generated/resources/Bundle-DocumentEtoc.json: line 4245, col 8, Warning - Constraint failed: con-3: 'Condition.clinicalStatus SHALL be present if verificationStatus is not entered-in-error and category is problem-list-item' (defined in http://hl7.org/fhir/StructureDefinition/Condition) (Best Practice Recommendation) (INVARIANT)
/home/michaela/github/ch-etoc/fsh-generated/resources/Bundle-DocumentEtoc.json: line 4274, col 8, Warning - Constraint failed: con-3: 'Condition.clinicalStatus SHALL be present if verificationStatus is not entered-in-error and category is problem-list-item' (defined in http://hl7.org/fhir/StructureDefinition/Condition) (Best Practice Recommendation) (INVARIANT)
/home/michaela/github/ch-etoc/fsh-generated/resources/Bundle-DocumentEtoc.json: line 4303, col 8, Warning - Best Practice Recommendation: In general, all observations should have a performer (INVALID)
/home/michaela/github/ch-etoc/fsh-generated/resources/Bundle-DocumentEtoc.json: line 4344, col 8, Warning - Best Practice Recommendation: In general, all observations should have a performer (INVALID)
/home/michaela/github/ch-etoc/fsh-generated/resources/Bundle-DocumentEtoc.json: line 4456, col 29, Info - Reference to draft item http://hl7.org/fhir/appointmentstatus|4.0.1 (BUSINESSRULE)
/home/michaela/github/ch-etoc/fsh-generated/resources/Bundle-DocumentEtoc.json: line 1, col 2, Info - Can't find 'http://fhir.ch/ig/ch-orf/StructureDefinition-ch-orf-servicerequest' in the bundle (Bundle.entry[1].resource.item[0].item[0].definition) (NOTFOUND)
/home/michaela/github/ch-etoc/fsh-generated/resources/Bundle-DocumentEtoc.json: line 4303, col 8, Warning - Best Practice Recommendation: In general, all observations should have a performer (INVALID)
/home/michaela/github/ch-etoc/fsh-generated/resources/Bundle-DocumentEtoc.json: line 4344, col 8, Warning - Best Practice Recommendation: In general, all observations should have a performer (INVALID)
/home/michaela/github/ch-etoc/fsh-generated/resources/Condition-PastHistoryofIllnessesConditionEtoc.json: line 1, col 2, Warning - Constraint failed: con-3: 'Condition.clinicalStatus SHALL be present if verificationStatus is not entered-in-error and category is problem-list-item' (defined in http://hl7.org/fhir/StructureDefinition/Condition) (Best Practice Recommendation) (INVARIANT)
/home/michaela/github/ch-etoc/fsh-generated/resources/Condition-PrimaryDiagnosis.json: line 1, col 2, Warning - Constraint failed: con-3: 'Condition.clinicalStatus SHALL be present if verificationStatus is not entered-in-error and category is problem-list-item' (defined in http://hl7.org/fhir/StructureDefinition/Condition) (Best Practice Recommendation) (INVARIANT)
/home/michaela/github/ch-etoc/fsh-generated/resources/Condition-SecondaryDiagnosis1.json: line 1, col 2, Warning - Constraint failed: con-3: 'Condition.clinicalStatus SHALL be present if verificationStatus is not entered-in-error and category is problem-list-item' (defined in http://hl7.org/fhir/StructureDefinition/Condition) (Best Practice Recommendation) (INVARIANT)
/home/michaela/github/ch-etoc/fsh-generated/resources/Condition-SecondaryDiagnosis2.json: line 1, col 2, Warning - Constraint failed: con-3: 'Condition.clinicalStatus SHALL be present if verificationStatus is not entered-in-error and category is problem-list-item' (defined in http://hl7.org/fhir/StructureDefinition/Condition) (Best Practice Recommendation) (INVARIANT)
/home/michaela/github/ch-etoc/fsh-generated/resources/Observation-Biopsy.json: line 1, col 2, Warning - Best Practice Recommendation: In general, all observations should have a performer (INVALID)
/home/michaela/github/ch-etoc/fsh-generated/resources/Observation-Biopsy.json: line 1, col 2, Warning - Best Practice Recommendation: In general, all observations should have an effective[x] () (INVALID)
/home/michaela/github/ch-etoc/fsh-generated/resources/Observation-BodyHeight.json: line 1, col 2, Warning - Best Practice Recommendation: In general, all observations should have a performer (INVALID)
/home/michaela/github/ch-etoc/fsh-generated/resources/Observation-BodyWeight.json: line 1, col 2, Warning - Best Practice Recommendation: In general, all observations should have a performer (INVALID)
/home/michaela/github/ch-etoc/fsh-generated/resources/Observation-Electrocardiogram.json: line 1, col 2, Warning - Best Practice Recommendation: In general, all observations should have a performer (INVALID)
/home/michaela/github/ch-etoc/fsh-generated/resources/Observation-Electrocardiogram.json: line 1, col 2, Warning - Best Practice Recommendation: In general, all observations should have an effective[x] () (INVALID)
/home/michaela/github/ch-etoc/fsh-generated/resources/Observation-HbA1c.json: line 1, col 2, Warning - Best Practice Recommendation: In general, all observations should have a performer (INVALID)
/home/michaela/github/ch-etoc/fsh-generated/resources/Observation-HbA1c.json: line 1, col 2, Warning - Best Practice Recommendation: In general, all observations should have an effective[x] () (INVALID)
/home/michaela/github/ch-etoc/fsh-generated/resources/Observation-Hemoglobin.json: line 1, col 2, Warning - Best Practice Recommendation: In general, all observations should have a performer (INVALID)
/home/michaela/github/ch-etoc/fsh-generated/resources/Observation-Hemoglobin.json: line 1, col 2, Warning - Best Practice Recommendation: In general, all observations should have an effective[x] () (INVALID)
/home/michaela/github/ch-etoc/fsh-generated/resources/Observation-Imaging.json: line 1, col 2, Warning - Best Practice Recommendation: In general, all observations should have a performer (INVALID)
/home/michaela/github/ch-etoc/fsh-generated/resources/Observation-Imaging.json: line 1, col 2, Warning - Best Practice Recommendation: In general, all observations should have an effective[x] () (INVALID)
/home/michaela/github/ch-etoc/fsh-generated/resources/Questionnaire-QuestionnaireEtoc.json: line 1, col 488714, Info - This element does not match any known slice defined in the profile http://fhir.ch/ig/ch-orf/StructureDefinition/ch-orf-questionnaire|2.0.0 (this may not be a problem, but you should check that it's not intended to match a slice) (INFORMATIONAL)
/home/michaela/github/ch-etoc/fsh-generated/resources/Questionnaire-QuestionnaireEtoc.json: line 1, col 488902, Info - This element does not match any known slice defined in the profile http://fhir.ch/ig/ch-orf/StructureDefinition/ch-orf-questionnaire|2.0.0 (this may not be a problem, but you should check that it's not intended to match a slice) (INFORMATIONAL)
/home/michaela/github/ch-etoc/fsh-generated/resources/Questionnaire-QuestionnaireEtoc.json: line 1, col 489078, Info - This element does not match any known slice defined in the profile http://fhir.ch/ig/ch-orf/StructureDefinition/ch-orf-questionnaire|2.0.0 (this may not be a problem, but you should check that it's not intended to match a slice) (INFORMATIONAL)
/home/michaela/github/ch-etoc/fsh-generated/resources/Questionnaire-QuestionnaireEtoc.json: line 1, col 489253, Info - This element does not match any known slice defined in the profile http://fhir.ch/ig/ch-orf/StructureDefinition/ch-orf-questionnaire|2.0.0 (this may not be a problem, but you should check that it's not intended to match a slice) (INFORMATIONAL)
/home/michaela/github/ch-etoc/fsh-generated/resources/Questionnaire-QuestionnaireEtoc.json: line 1, col 489430, Info - This element does not match any known slice defined in the profile http://fhir.ch/ig/ch-orf/StructureDefinition/ch-orf-questionnaire|2.0.0 (this may not be a problem, but you should check that it's not intended to match a slice) (INFORMATIONAL)
/home/michaela/github/ch-etoc/fsh-generated/resources/Questionnaire-QuestionnaireEtoc.json: line 1, col 489605, Info - This element does not match any known slice defined in the profile http://fhir.ch/ig/ch-orf/StructureDefinition/ch-orf-questionnaire|2.0.0 (this may not be a problem, but you should check that it's not intended to match a slice) (INFORMATIONAL)
/home/michaela/github/ch-etoc/fsh-generated/resources/Questionnaire-QuestionnaireEtoc.json: line 1, col 489785, Info - This element does not match any known slice defined in the profile http://fhir.ch/ig/ch-orf/StructureDefinition/ch-orf-questionnaire|2.0.0 (this may not be a problem, but you should check that it's not intended to match a slice) (INFORMATIONAL)
/home/michaela/github/ch-etoc/fsh-generated/resources/Questionnaire-QuestionnaireEtoc.json: line 1, col 489971, Info - This element does not match any known slice defined in the profile http://fhir.ch/ig/ch-orf/StructureDefinition/ch-orf-questionnaire|2.0.0 (this may not be a problem, but you should check that it's not intended to match a slice) (INFORMATIONAL)
/home/michaela/github/ch-etoc/fsh-generated/resources/Questionnaire-QuestionnaireEtoc.json: line 1, col 490147, Info - This element does not match any known slice defined in the profile http://fhir.ch/ig/ch-orf/StructureDefinition/ch-orf-questionnaire|2.0.0 (this may not be a problem, but you should check that it's not intended to match a slice) (INFORMATIONAL)
/home/michaela/github/ch-etoc/fsh-generated/resources/Questionnaire-QuestionnaireEtoc.json: line 1, col 490321, Info - This element does not match any known slice defined in the profile http://fhir.ch/ig/ch-orf/StructureDefinition/ch-orf-questionnaire|2.0.0 (this may not be a problem, but you should check that it's not intended to match a slice) (INFORMATIONAL)
/home/michaela/github/ch-etoc/fsh-generated/resources/Questionnaire-QuestionnaireEtoc.json: line 1, col 490501, Info - This element does not match any known slice defined in the profile http://fhir.ch/ig/ch-orf/StructureDefinition/ch-orf-questionnaire|2.0.0 (this may not be a problem, but you should check that it's not intended to match a slice) (INFORMATIONAL)
/home/michaela/github/ch-etoc/fsh-generated/resources/Questionnaire-QuestionnaireEtoc.json: line 1, col 490680, Info - This element does not match any known slice defined in the profile http://fhir.ch/ig/ch-orf/StructureDefinition/ch-orf-questionnaire|2.0.0 (this may not be a problem, but you should check that it's not intended to match a slice) (INFORMATIONAL)
/home/michaela/github/ch-etoc/fsh-generated/resources/Questionnaire-QuestionnaireEtoc.json: line 1, col 490855, Info - This element does not match any known slice defined in the profile http://fhir.ch/ig/ch-orf/StructureDefinition/ch-orf-questionnaire|2.0.0 (this may not be a problem, but you should check that it's not intended to match a slice) (INFORMATIONAL)
/home/michaela/github/ch-etoc/fsh-generated/resources/Questionnaire-QuestionnaireEtoc.json: line 1, col 491032, Info - This element does not match any known slice defined in the profile http://fhir.ch/ig/ch-orf/StructureDefinition/ch-orf-questionnaire|2.0.0 (this may not be a problem, but you should check that it's not intended to match a slice) (INFORMATIONAL)
/home/michaela/github/ch-etoc/fsh-generated/resources/Questionnaire-QuestionnaireEtoc.json: line 1, col 491211, Info - This element does not match any known slice defined in the profile http://fhir.ch/ig/ch-orf/StructureDefinition/ch-orf-questionnaire|2.0.0 (this may not be a problem, but you should check that it's not intended to match a slice) (INFORMATIONAL)
/home/michaela/github/ch-etoc/fsh-generated/resources/Questionnaire-QuestionnaireEtoc.json: line 1, col 491390, Info - This element does not match any known slice defined in the profile http://fhir.ch/ig/ch-orf/StructureDefinition/ch-orf-questionnaire|2.0.0 (this may not be a problem, but you should check that it's not intended to match a slice) (INFORMATIONAL)
/home/michaela/github/ch-etoc/fsh-generated/resources/Questionnaire-QuestionnaireEtoc.json: line 1, col 491570, Info - This element does not match any known slice defined in the profile http://fhir.ch/ig/ch-orf/StructureDefinition/ch-orf-questionnaire|2.0.0 (this may not be a problem, but you should check that it's not intended to match a slice) (INFORMATIONAL)
/home/michaela/github/ch-etoc/fsh-generated/resources/Questionnaire-QuestionnaireEtoc.json: line 1, col 491758, Info - This element does not match any known slice defined in the profile http://fhir.ch/ig/ch-orf/StructureDefinition/ch-orf-questionnaire|2.0.0 (this may not be a problem, but you should check that it's not intended to match a slice) (INFORMATIONAL)
/home/michaela/github/ch-etoc/fsh-generated/resources/Questionnaire-QuestionnaireEtoc.json: line 1, col 491946, Info - This element does not match any known slice defined in the profile http://fhir.ch/ig/ch-orf/StructureDefinition/ch-orf-questionnaire|2.0.0 (this may not be a problem, but you should check that it's not intended to match a slice) (INFORMATIONAL)
/home/michaela/github/ch-etoc/fsh-generated/resources/Questionnaire-QuestionnaireEtoc.json: line 1, col 492119, Info - This element does not match any known slice defined in the profile http://fhir.ch/ig/ch-orf/StructureDefinition/ch-orf-questionnaire|2.0.0 (this may not be a problem, but you should check that it's not intended to match a slice) (INFORMATIONAL)
/home/michaela/github/ch-etoc/fsh-generated/resources/Questionnaire-QuestionnaireEtoc.json: line 1, col 492298, Info - This element does not match any known slice defined in the profile http://fhir.ch/ig/ch-orf/StructureDefinition/ch-orf-questionnaire|2.0.0 (this may not be a problem, but you should check that it's not intended to match a slice) (INFORMATIONAL)
/home/michaela/github/ch-etoc/fsh-generated/resources/Questionnaire-QuestionnaireEtoc.json: line 1, col 492475, Info - This element does not match any known slice defined in the profile http://fhir.ch/ig/ch-orf/StructureDefinition/ch-orf-questionnaire|2.0.0 (this may not be a problem, but you should check that it's not intended to match a slice) (INFORMATIONAL)
/home/michaela/github/ch-etoc/fsh-generated/resources/Questionnaire-QuestionnaireEtoc.json: line 1, col 492655, Info - This element does not match any known slice defined in the profile http://fhir.ch/ig/ch-orf/StructureDefinition/ch-orf-questionnaire|2.0.0 (this may not be a problem, but you should check that it's not intended to match a slice) (INFORMATIONAL)
/home/michaela/github/ch-etoc/fsh-generated/resources/Questionnaire-QuestionnaireEtoc.json: line 1, col 492835, Info - This element does not match any known slice defined in the profile http://fhir.ch/ig/ch-orf/StructureDefinition/ch-orf-questionnaire|2.0.0 (this may not be a problem, but you should check that it's not intended to match a slice) (INFORMATIONAL)
/home/michaela/github/ch-etoc/fsh-generated/resources/Questionnaire-QuestionnaireEtoc.json: line 1, col 508431, Info - This element does not match any known slice defined in the profile http://fhir.ch/ig/ch-orf/StructureDefinition/ch-orf-questionnaire|2.0.0 (this may not be a problem, but you should check that it's not intended to match a slice) (INFORMATIONAL)
/home/michaela/github/ch-etoc/fsh-generated/resources/Questionnaire-QuestionnaireEtoc.json: line 1, col 508586, Info - This element does not match any known slice defined in the profile http://fhir.ch/ig/ch-orf/StructureDefinition/ch-orf-questionnaire|2.0.0 (this may not be a problem, but you should check that it's not intended to match a slice) (INFORMATIONAL)
/home/michaela/github/ch-etoc/fsh-generated/resources/Questionnaire-QuestionnaireEtoc.json: line 1, col 488714, Info - This element does not match any known slice defined in the profile http://hl7.org/fhir/uv/sdc/StructureDefinition/sdc-questionnaire|3.0.0 (this may not be a problem, but you should check that it's not intended to match a slice) (INFORMATIONAL)
/home/michaela/github/ch-etoc/fsh-generated/resources/Questionnaire-QuestionnaireEtoc.json: line 1, col 488902, Info - This element does not match any known slice defined in the profile http://hl7.org/fhir/uv/sdc/StructureDefinition/sdc-questionnaire|3.0.0 (this may not be a problem, but you should check that it's not intended to match a slice) (INFORMATIONAL)
/home/michaela/github/ch-etoc/fsh-generated/resources/Questionnaire-QuestionnaireEtoc.json: line 1, col 489078, Info - This element does not match any known slice defined in the profile http://hl7.org/fhir/uv/sdc/StructureDefinition/sdc-questionnaire|3.0.0 (this may not be a problem, but you should check that it's not intended to match a slice) (INFORMATIONAL)
/home/michaela/github/ch-etoc/fsh-generated/resources/Questionnaire-QuestionnaireEtoc.json: line 1, col 489253, Info - This element does not match any known slice defined in the profile http://hl7.org/fhir/uv/sdc/StructureDefinition/sdc-questionnaire|3.0.0 (this may not be a problem, but you should check that it's not intended to match a slice) (INFORMATIONAL)
/home/michaela/github/ch-etoc/fsh-generated/resources/Questionnaire-QuestionnaireEtoc.json: line 1, col 489430, Info - This element does not match any known slice defined in the profile http://hl7.org/fhir/uv/sdc/StructureDefinition/sdc-questionnaire|3.0.0 (this may not be a problem, but you should check that it's not intended to match a slice) (INFORMATIONAL)
/home/michaela/github/ch-etoc/fsh-generated/resources/Questionnaire-QuestionnaireEtoc.json: line 1, col 489605, Info - This element does not match any known slice defined in the profile http://hl7.org/fhir/uv/sdc/StructureDefinition/sdc-questionnaire|3.0.0 (this may not be a problem, but you should check that it's not intended to match a slice) (INFORMATIONAL)
/home/michaela/github/ch-etoc/fsh-generated/resources/Questionnaire-QuestionnaireEtoc.json: line 1, col 489785, Info - This element does not match any known slice defined in the profile http://hl7.org/fhir/uv/sdc/StructureDefinition/sdc-questionnaire|3.0.0 (this may not be a problem, but you should check that it's not intended to match a slice) (INFORMATIONAL)
/home/michaela/github/ch-etoc/fsh-generated/resources/Questionnaire-QuestionnaireEtoc.json: line 1, col 489971, Info - This element does not match any known slice defined in the profile http://hl7.org/fhir/uv/sdc/StructureDefinition/sdc-questionnaire|3.0.0 (this may not be a problem, but you should check that it's not intended to match a slice) (INFORMATIONAL)
/home/michaela/github/ch-etoc/fsh-generated/resources/Questionnaire-QuestionnaireEtoc.json: line 1, col 490147, Info - This element does not match any known slice defined in the profile http://hl7.org/fhir/uv/sdc/StructureDefinition/sdc-questionnaire|3.0.0 (this may not be a problem, but you should check that it's not intended to match a slice) (INFORMATIONAL)
/home/michaela/github/ch-etoc/fsh-generated/resources/Questionnaire-QuestionnaireEtoc.json: line 1, col 490321, Info - This element does not match any known slice defined in the profile http://hl7.org/fhir/uv/sdc/StructureDefinition/sdc-questionnaire|3.0.0 (this may not be a problem, but you should check that it's not intended to match a slice) (INFORMATIONAL)
/home/michaela/github/ch-etoc/fsh-generated/resources/Questionnaire-QuestionnaireEtoc.json: line 1, col 490501, Info - This element does not match any known slice defined in the profile http://hl7.org/fhir/uv/sdc/StructureDefinition/sdc-questionnaire|3.0.0 (this may not be a problem, but you should check that it's not intended to match a slice) (INFORMATIONAL)
/home/michaela/github/ch-etoc/fsh-generated/resources/Questionnaire-QuestionnaireEtoc.json: line 1, col 490680, Info - This element does not match any known slice defined in the profile http://hl7.org/fhir/uv/sdc/StructureDefinition/sdc-questionnaire|3.0.0 (this may not be a problem, but you should check that it's not intended to match a slice) (INFORMATIONAL)
/home/michaela/github/ch-etoc/fsh-generated/resources/Questionnaire-QuestionnaireEtoc.json: line 1, col 490855, Info - This element does not match any known slice defined in the profile http://hl7.org/fhir/uv/sdc/StructureDefinition/sdc-questionnaire|3.0.0 (this may not be a problem, but you should check that it's not intended to match a slice) (INFORMATIONAL)
/home/michaela/github/ch-etoc/fsh-generated/resources/Questionnaire-QuestionnaireEtoc.json: line 1, col 491032, Info - This element does not match any known slice defined in the profile http://hl7.org/fhir/uv/sdc/StructureDefinition/sdc-questionnaire|3.0.0 (this may not be a problem, but you should check that it's not intended to match a slice) (INFORMATIONAL)
/home/michaela/github/ch-etoc/fsh-generated/resources/Questionnaire-QuestionnaireEtoc.json: line 1, col 491211, Info - This element does not match any known slice defined in the profile http://hl7.org/fhir/uv/sdc/StructureDefinition/sdc-questionnaire|3.0.0 (this may not be a problem, but you should check that it's not intended to match a slice) (INFORMATIONAL)
/home/michaela/github/ch-etoc/fsh-generated/resources/Questionnaire-QuestionnaireEtoc.json: line 1, col 491390, Info - This element does not match any known slice defined in the profile http://hl7.org/fhir/uv/sdc/StructureDefinition/sdc-questionnaire|3.0.0 (this may not be a problem, but you should check that it's not intended to match a slice) (INFORMATIONAL)
/home/michaela/github/ch-etoc/fsh-generated/resources/Questionnaire-QuestionnaireEtoc.json: line 1, col 491570, Info - This element does not match any known slice defined in the profile http://hl7.org/fhir/uv/sdc/StructureDefinition/sdc-questionnaire|3.0.0 (this may not be a problem, but you should check that it's not intended to match a slice) (INFORMATIONAL)
/home/michaela/github/ch-etoc/fsh-generated/resources/Questionnaire-QuestionnaireEtoc.json: line 1, col 491758, Info - This element does not match any known slice defined in the profile http://hl7.org/fhir/uv/sdc/StructureDefinition/sdc-questionnaire|3.0.0 (this may not be a problem, but you should check that it's not intended to match a slice) (INFORMATIONAL)
/home/michaela/github/ch-etoc/fsh-generated/resources/Questionnaire-QuestionnaireEtoc.json: line 1, col 491946, Info - This element does not match any known slice defined in the profile http://hl7.org/fhir/uv/sdc/StructureDefinition/sdc-questionnaire|3.0.0 (this may not be a problem, but you should check that it's not intended to match a slice) (INFORMATIONAL)
/home/michaela/github/ch-etoc/fsh-generated/resources/Questionnaire-QuestionnaireEtoc.json: line 1, col 492119, Info - This element does not match any known slice defined in the profile http://hl7.org/fhir/uv/sdc/StructureDefinition/sdc-questionnaire|3.0.0 (this may not be a problem, but you should check that it's not intended to match a slice) (INFORMATIONAL)
/home/michaela/github/ch-etoc/fsh-generated/resources/Questionnaire-QuestionnaireEtoc.json: line 1, col 492298, Info - This element does not match any known slice defined in the profile http://hl7.org/fhir/uv/sdc/StructureDefinition/sdc-questionnaire|3.0.0 (this may not be a problem, but you should check that it's not intended to match a slice) (INFORMATIONAL)
/home/michaela/github/ch-etoc/fsh-generated/resources/Questionnaire-QuestionnaireEtoc.json: line 1, col 492475, Info - This element does not match any known slice defined in the profile http://hl7.org/fhir/uv/sdc/StructureDefinition/sdc-questionnaire|3.0.0 (this may not be a problem, but you should check that it's not intended to match a slice) (INFORMATIONAL)
/home/michaela/github/ch-etoc/fsh-generated/resources/Questionnaire-QuestionnaireEtoc.json: line 1, col 492655, Info - This element does not match any known slice defined in the profile http://hl7.org/fhir/uv/sdc/StructureDefinition/sdc-questionnaire|3.0.0 (this may not be a problem, but you should check that it's not intended to match a slice) (INFORMATIONAL)
/home/michaela/github/ch-etoc/fsh-generated/resources/Questionnaire-QuestionnaireEtoc.json: line 1, col 492835, Info - This element does not match any known slice defined in the profile http://hl7.org/fhir/uv/sdc/StructureDefinition/sdc-questionnaire|3.0.0 (this may not be a problem, but you should check that it's not intended to match a slice) (INFORMATIONAL)
/home/michaela/github/ch-etoc/fsh-generated/resources/Questionnaire-QuestionnaireEtoc.json: line 1, col 508431, Info - This element does not match any known slice defined in the profile http://hl7.org/fhir/uv/sdc/StructureDefinition/sdc-questionnaire|3.0.0 (this may not be a problem, but you should check that it's not intended to match a slice) (INFORMATIONAL)
/home/michaela/github/ch-etoc/fsh-generated/resources/Questionnaire-QuestionnaireEtoc.json: line 1, col 508586, Info - This element does not match any known slice defined in the profile http://hl7.org/fhir/uv/sdc/StructureDefinition/sdc-questionnaire|3.0.0 (this may not be a problem, but you should check that it's not intended to match a slice) (INFORMATIONAL)
/home/michaela/github/ch-etoc/fsh-generated/resources/Questionnaire-QuestionnaireEtoc.json: line 1, col 488714, Info - This element does not match any known slice defined in the profile http://hl7.org/fhir/uv/sdc/StructureDefinition/sdc-questionnaire-extr-smap|3.0.0 (this may not be a problem, but you should check that it's not intended to match a slice) (INFORMATIONAL)
/home/michaela/github/ch-etoc/fsh-generated/resources/Questionnaire-QuestionnaireEtoc.json: line 1, col 488902, Info - This element does not match any known slice defined in the profile http://hl7.org/fhir/uv/sdc/StructureDefinition/sdc-questionnaire-extr-smap|3.0.0 (this may not be a problem, but you should check that it's not intended to match a slice) (INFORMATIONAL)
/home/michaela/github/ch-etoc/fsh-generated/resources/Questionnaire-QuestionnaireEtoc.json: line 1, col 489078, Info - This element does not match any known slice defined in the profile http://hl7.org/fhir/uv/sdc/StructureDefinition/sdc-questionnaire-extr-smap|3.0.0 (this may not be a problem, but you should check that it's not intended to match a slice) (INFORMATIONAL)
/home/michaela/github/ch-etoc/fsh-generated/resources/Questionnaire-QuestionnaireEtoc.json: line 1, col 489253, Info - This element does not match any known slice defined in the profile http://hl7.org/fhir/uv/sdc/StructureDefinition/sdc-questionnaire-extr-smap|3.0.0 (this may not be a problem, but you should check that it's not intended to match a slice) (INFORMATIONAL)
/home/michaela/github/ch-etoc/fsh-generated/resources/Questionnaire-QuestionnaireEtoc.json: line 1, col 489430, Info - This element does not match any known slice defined in the profile http://hl7.org/fhir/uv/sdc/StructureDefinition/sdc-questionnaire-extr-smap|3.0.0 (this may not be a problem, but you should check that it's not intended to match a slice) (INFORMATIONAL)
