Source File	Size	loadResources	load	generateSnapshots	load-configure	scan	loadDepInfo	loadInfo	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
fsh-generated/resources/Bundle-F-D5-HCP1-C1.json	10155	8	3	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	21	25	0	0	0	0	0	0
fsh-generated/resources/Bundle-F-D6-HCP1-C1.json	11432	9	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	24	27	0	0	0	0	0	0
fsh-generated/resources/Bundle-RDA01.json	29570	11	5	0	0	0	0	0	1	18	0	0	0	0	0	0	0	0	0	0	55	53	0	0	0	0	0	0
fsh-generated/resources/Bundle-RDA01b.json	31647	10	11	0	0	0	0	0	1	18	0	0	0	0	0	0	0	0	0	0	58	58	0	0	0	0	0	1
fsh-generated/resources/Bundle-RDA02.json	32403	11	6	0	1	0	0	0	1	19	0	0	0	0	0	0	0	0	0	0	59	58	0	0	0	0	0	0
fsh-generated/resources/Bundle-RDA02b.json	34480	11	6	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	63	58	0	0	0	0	0	0
fsh-generated/resources/Bundle-RDA03.json	35199	11	5	0	0	0	0	0	1	16	0	0	0	0	0	0	0	0	0	0	65	62	0	0	1	0	0	0
fsh-generated/resources/Bundle-RDA03b.json	37276	11	5	0	0	0	0	0	1	17	0	0	0	0	0	0	0	1	0	0	67	65	0	0	0	0	0	0
fsh-generated/resources/Bundle-RDA04.json	36206	12	5	0	0	0	0	0	1	15	0	0	0	0	0	0	0	0	0	0	67	64	0	0	0	0	0	0
fsh-generated/resources/Bundle-RDA04b.json	38283	12	6	0	0	0	0	0	1	18	0	0	0	0	0	0	0	0	0	0	69	66	0	0	0	0	0	0
fsh-generated/resources/Bundle-RDB01.json	24218	11	4	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	47	44	0	0	0	0	0	1
fsh-generated/resources/Bundle-RDB01b.json	26295	10	5	0	0	0	0	0	1	13	0	0	0	0	0	0	0	0	0	0	49	47	0	0	0	0	0	0
fsh-generated/resources/Bundle-RDB02.json	24318	10	4	0	0	0	0	0	1	9	0	0	0	0	0	0	0	0	0	0	44	44	0	0	0	0	0	0
fsh-generated/resources/Bundle-RDB02b.json	26395	11	4	0	0	0	0	0	0	10	0	0	0	0	0	0	0	1	0	0	49	44	0	0	0	0	0	0
fsh-generated/resources/Bundle-RDB03.json	24402	9	4	0	1	0	0	0	1	10	0	0	0	0	0	0	0	0	0	0	45	43	0	0	0	0	0	0
fsh-generated/resources/Bundle-RDB03b.json	26479	8	5	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	93	34	0	0	0	0	0	0
fsh-generated/resources/Bundle-RDB04.json	25536	5	4	0	0	0	0	0	1	8	0	0	0	0	0	0	0	0	0	0	46	41	0	0	0	0	0	0
fsh-generated/resources/Bundle-RDB04b.json	27611	6	5	0	0	0	0	0	1	10	0	0	0	0	0	0	0	0	0	0	51	45	0	0	0	0	0	0
fsh-generated/resources/Bundle-RDB05.json	24400	5	6	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	44	42	0	0	0	0	0	0
fsh-generated/resources/Bundle-RDB05b.json	26476	5	4	0	0	0	0	0	1	9	0	0	0	0	0	0	0	0	0	0	49	28	0	0	0	0	0	1
fsh-generated/resources/Bundle-RDC01.json	14439	5	4	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	29	31	0	0	0	0	0	0
fsh-generated/resources/Bundle-RDC01b.json	16516	4	3	0	0	0	0	0	1	4	0	0	0	0	0	0	0	1	0	0	34	31	0	0	0	0	0	0
fsh-generated/resources/Bundle-RDC02.json	17655	4	3	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	37	33	0	0	0	0	0	0
fsh-generated/resources/Bundle-RDC02b.json	19732	5	4	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	39	35	0	0	0	0	0	0
fsh-generated/resources/Bundle-RDC03.json	25448	5	4	0	1	0	0	0	1	6	0	0	0	0	0	0	0	0	0	0	48	44	0	0	0	0	0	0
fsh-generated/resources/Bundle-RDC03b.json	27525	5	4	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	51	36	0	0	0	0	0	0
fsh-generated/resources/Bundle-RDC04.json	10330	4	3	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	21	15	0	0	0	0	0	0
